repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login
tensorflow/tensorflow,104855,21127324094,labeled,2025-11-24T04:21:41Z,Venkat6871,2.17,
tensorflow/tensorflow,104855,22756546925,unassigned,2026-02-13T06:03:17Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104855,22756546974,assigned,2026-02-13T06:03:17Z,avmohansai,,avmohansai
tensorflow/tensorflow,104855,22756548302,labeled,2026-02-13T06:03:23Z,avmohansai,stat:awaiting response,
tensorflow/tensorflow,104855,22963662646,labeled,2026-02-21T02:17:12Z,github-actions[bot],stale,
tensorflow/tensorflow,104855,23164093684,closed,2026-03-01T02:17:45Z,github-actions[bot],,
tensorflow/tensorflow,104845,21085210318,labeled,2025-11-21T00:36:25Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104845,21085210797,assigned,2025-11-21T00:36:26Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104845,21127312757,labeled,2025-11-24T04:20:31Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104845,22578905311,assigned,2026-02-06T05:26:40Z,avmohansai,,avmohansai
tensorflow/tensorflow,104845,22578909354,unassigned,2026-02-06T05:26:56Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104845,22578924656,labeled,2026-02-06T05:27:49Z,avmohansai,stat:awaiting response,
tensorflow/tensorflow,104845,22783317938,labeled,2026-02-14T02:17:25Z,github-actions[bot],stale,
tensorflow/tensorflow,104845,22975275913,closed,2026-02-22T02:17:43Z,github-actions[bot],,
tensorflow/tensorflow,104763,21046169824,labeled,2025-11-19T15:27:29Z,edodm85,comp:lite,
tensorflow/tensorflow,104763,21046170793,labeled,2025-11-19T15:27:31Z,google-ml-butler[bot],type:support,
tensorflow/tensorflow,104763,21046171447,assigned,2025-11-19T15:27:33Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104763,21166425418,labeled,2025-11-25T14:40:22Z,gaikwadrahul8,stat:awaiting response,
tensorflow/tensorflow,104763,21167857558,unlabeled,2025-11-25T15:36:30Z,google-ml-butler[bot],stat:awaiting response,
tensorflow/tensorflow,104763,21167863756,closed,2025-11-25T15:36:45Z,edodm85,,
tensorflow/tensorflow,104564,20965382604,labeled,2025-11-15T23:45:58Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104564,20965383921,assigned,2025-11-15T23:46:00Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104564,21016206700,labeled,2025-11-18T13:26:27Z,Venkat6871,subtype:windows,
tensorflow/tensorflow,104564,21016207896,labeled,2025-11-18T13:26:30Z,Venkat6871,comp:gpu,
tensorflow/tensorflow,104564,21016211145,labeled,2025-11-18T13:26:40Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104564,21076657545,closed,2025-11-20T17:14:22Z,mihaimaruseac,,
tensorflow/tensorflow,104521,20959633158,labeled,2025-11-15T08:20:02Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104521,20959633268,assigned,2025-11-15T08:20:04Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104521,21016199521,labeled,2025-11-18T13:26:07Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104521,21062326142,closed,2025-11-20T07:46:09Z,khteh,,
tensorflow/tensorflow,104364,20936920407,labeled,2025-11-14T08:23:05Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104364,20936920930,assigned,2025-11-14T08:23:07Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104364,21016158459,labeled,2025-11-18T13:24:30Z,Venkat6871,comp:ops,
tensorflow/tensorflow,104364,21016158468,labeled,2025-11-18T13:24:30Z,Venkat6871,comp:gpu,
tensorflow/tensorflow,104364,21016158483,labeled,2025-11-18T13:24:30Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104364,21316361721,labeled,2025-12-02T20:39:41Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104364,21467874170,labeled,2025-12-10T02:15:24Z,github-actions[bot],stale,
tensorflow/tensorflow,104364,21631476187,closed,2025-12-18T02:14:13Z,github-actions[bot],,
tensorflow/tensorflow,104363,20936883414,labeled,2025-11-14T08:21:33Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104363,20936884064,assigned,2025-11-14T08:21:35Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104363,21016154734,labeled,2025-11-18T13:24:14Z,Venkat6871,comp:ops,
tensorflow/tensorflow,104363,21016154748,labeled,2025-11-18T13:24:14Z,Venkat6871,comp:gpu,
tensorflow/tensorflow,104363,21016154754,labeled,2025-11-18T13:24:14Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104363,21316165950,labeled,2025-12-02T20:28:01Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104363,21467874458,labeled,2025-12-10T02:15:26Z,github-actions[bot],stale,
tensorflow/tensorflow,104363,21631476483,closed,2025-12-18T02:14:14Z,github-actions[bot],,
tensorflow/tensorflow,104361,20936643828,labeled,2025-11-14T08:10:44Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104361,20936644379,assigned,2025-11-14T08:10:45Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104361,21016148465,labeled,2025-11-18T13:24:00Z,Venkat6871,comp:ops,
tensorflow/tensorflow,104361,21016148479,labeled,2025-11-18T13:24:00Z,Venkat6871,comp:gpu,
tensorflow/tensorflow,104361,21016148496,labeled,2025-11-18T13:24:00Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104361,21315754507,labeled,2025-12-02T20:06:14Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104361,21467874893,labeled,2025-12-10T02:15:29Z,github-actions[bot],stale,
tensorflow/tensorflow,104361,21631476736,closed,2025-12-18T02:14:16Z,github-actions[bot],,
tensorflow/tensorflow,104360,20936600258,labeled,2025-11-14T08:08:45Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104360,20936601017,assigned,2025-11-14T08:08:47Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104360,21016139376,labeled,2025-11-18T13:23:37Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104360,21016141228,labeled,2025-11-18T13:23:41Z,Venkat6871,comp:gpu,
tensorflow/tensorflow,104360,21016142332,labeled,2025-11-18T13:23:44Z,Venkat6871,comp:ops,
tensorflow/tensorflow,104360,21272018121,labeled,2025-12-01T10:21:36Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104360,21441304473,labeled,2025-12-09T02:13:58Z,github-actions[bot],stale,
tensorflow/tensorflow,104360,21581117886,closed,2025-12-16T02:15:39Z,github-actions[bot],,
tensorflow/tensorflow,104359,20936550722,labeled,2025-11-14T08:06:29Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104359,20936551244,assigned,2025-11-14T08:06:31Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104359,21003499977,labeled,2025-11-18T04:50:43Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,104359,21003501917,labeled,2025-11-18T04:50:54Z,Venkat6871,comp:ops,
tensorflow/tensorflow,104359,21003501925,labeled,2025-11-18T04:50:54Z,Venkat6871,comp:gpu,
tensorflow/tensorflow,104359,21271579953,labeled,2025-12-01T10:03:38Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104359,21441305539,labeled,2025-12-09T02:13:59Z,github-actions[bot],stale,
tensorflow/tensorflow,104359,21581118210,closed,2025-12-16T02:15:41Z,github-actions[bot],,
tensorflow/tensorflow,104313,20929820049,labeled,2025-11-13T23:53:37Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104313,20929820331,assigned,2025-11-13T23:53:39Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104313,21003002937,labeled,2025-11-18T04:06:38Z,Venkat6871,comp:lite,
tensorflow/tensorflow,104313,21003003843,assigned,2025-11-18T04:06:43Z,gaikwadrahul8,,gaikwadrahul8
tensorflow/tensorflow,104313,21003005107,unassigned,2025-11-18T04:06:49Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104313,21103294075,assigned,2025-11-21T18:42:41Z,aravindmurali22,,aravindmurali22
tensorflow/tensorflow,104313,21103314356,labeled,2025-11-21T18:43:58Z,aravindmurali22,stat:awaiting response,
tensorflow/tensorflow,104313,21104870269,unassigned,2025-11-21T20:22:49Z,gaikwadrahul8,,gaikwadrahul8
tensorflow/tensorflow,104313,21105329755,unlabeled,2025-11-21T20:52:24Z,google-ml-butler[bot],stat:awaiting response,
tensorflow/tensorflow,104313,21169295009,assigned,2025-11-25T16:40:47Z,leandron,,leandron
tensorflow/tensorflow,104313,21345316642,unlabeled,2025-12-03T23:41:20Z,aravindmurali22,comp:lite,
tensorflow/tensorflow,104313,21703503326,closed,2025-12-22T12:10:41Z,sjarus,,
tensorflow/tensorflow,104297,20918920800,labeled,2025-11-13T14:26:31Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104297,20918921611,assigned,2025-11-13T14:26:33Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104297,20922330880,labeled,2025-11-13T16:51:56Z,Kayyuri,type:build/install,
tensorflow/tensorflow,104297,20922334348,labeled,2025-11-13T16:52:05Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104297,20961043123,closed,2025-11-15T11:50:06Z,tamama-plb,,
tensorflow/tensorflow,104261,20905827780,labeled,2025-11-13T04:18:35Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104261,20905829342,assigned,2025-11-13T04:18:37Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104261,20906821526,labeled,2025-11-13T05:20:08Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104261,20906823471,labeled,2025-11-13T05:20:15Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104261,21271259260,labeled,2025-12-01T09:52:13Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104261,21441306181,labeled,2025-12-09T02:14:01Z,github-actions[bot],stale,
tensorflow/tensorflow,104261,21581118522,closed,2025-12-16T02:15:42Z,github-actions[bot],,
tensorflow/tensorflow,104260,20905800875,labeled,2025-11-13T04:16:34Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104260,20905801426,assigned,2025-11-13T04:16:36Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104260,20906848240,labeled,2025-11-13T05:21:35Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104260,20906849072,labeled,2025-11-13T05:21:39Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104260,21270510387,labeled,2025-12-01T09:22:41Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104260,21441306442,labeled,2025-12-09T02:14:03Z,github-actions[bot],stale,
tensorflow/tensorflow,104260,21581118803,closed,2025-12-16T02:15:44Z,github-actions[bot],,
tensorflow/tensorflow,104259,20905775154,labeled,2025-11-13T04:14:50Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104259,20905775495,assigned,2025-11-13T04:14:52Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104259,20906896656,labeled,2025-11-13T05:23:53Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104259,20906900035,labeled,2025-11-13T05:23:58Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104259,21225123857,labeled,2025-11-27T16:47:13Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104259,21374648784,labeled,2025-12-05T02:14:02Z,github-actions[bot],stale,
tensorflow/tensorflow,104259,21517962366,closed,2025-12-12T02:15:35Z,github-actions[bot],,
tensorflow/tensorflow,104258,20905750572,labeled,2025-11-13T04:13:07Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104258,20905750876,assigned,2025-11-13T04:13:08Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104258,20906838038,labeled,2025-11-13T05:21:07Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104258,20906838967,labeled,2025-11-13T05:21:12Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104258,21178579513,labeled,2025-11-26T01:24:39Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104258,21320901868,labeled,2025-12-03T02:13:40Z,github-actions[bot],stale,
tensorflow/tensorflow,104258,21467876300,closed,2025-12-10T02:15:35Z,github-actions[bot],,
tensorflow/tensorflow,104257,20905717258,labeled,2025-11-13T04:10:42Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104257,20905717554,assigned,2025-11-13T04:10:44Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104257,20906812549,labeled,2025-11-13T05:19:46Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104257,20906813369,labeled,2025-11-13T05:19:51Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104257,21176689645,labeled,2025-11-25T23:50:51Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104257,21320902157,labeled,2025-12-03T02:13:42Z,github-actions[bot],stale,
tensorflow/tensorflow,104257,21467876618,closed,2025-12-10T02:15:36Z,github-actions[bot],,
tensorflow/tensorflow,104080,20821788598,labeled,2025-11-09T22:06:05Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104080,20821788749,assigned,2025-11-09T22:06:07Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104080,20841072243,labeled,2025-11-10T16:13:50Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104080,20841077798,labeled,2025-11-10T16:14:06Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104080,21177691014,labeled,2025-11-26T00:54:41Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104080,21320902432,labeled,2025-12-03T02:13:43Z,github-actions[bot],stale,
tensorflow/tensorflow,104080,21467877018,closed,2025-12-10T02:15:38Z,github-actions[bot],,
tensorflow/tensorflow,104079,20821778247,labeled,2025-11-09T22:04:06Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104079,20821778402,assigned,2025-11-09T22:04:08Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104079,20841092082,labeled,2025-11-10T16:14:44Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104079,20841093546,labeled,2025-11-10T16:14:48Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104079,21177373547,labeled,2025-11-26T00:40:57Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104079,21320902652,labeled,2025-12-03T02:13:45Z,github-actions[bot],stale,
tensorflow/tensorflow,104079,21467877333,closed,2025-12-10T02:15:40Z,github-actions[bot],,
tensorflow/tensorflow,104078,20821765047,labeled,2025-11-09T22:01:31Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104078,20821765200,assigned,2025-11-09T22:01:33Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104078,20841104456,labeled,2025-11-10T16:15:17Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104078,20841126725,labeled,2025-11-10T16:16:15Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104078,21177117108,labeled,2025-11-26T00:21:31Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104078,21320902865,labeled,2025-12-03T02:13:46Z,github-actions[bot],stale,
tensorflow/tensorflow,104078,21492876247,closed,2025-12-11T02:15:29Z,github-actions[bot],,
tensorflow/tensorflow,104077,20821642664,labeled,2025-11-09T21:32:10Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104077,20821642883,assigned,2025-11-09T21:32:12Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104077,20841142339,labeled,2025-11-10T16:17:01Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104077,20841143553,labeled,2025-11-10T16:17:04Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104077,21128785640,labeled,2025-11-24T06:36:35Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104077,21293015149,labeled,2025-12-02T02:13:58Z,github-actions[bot],stale,
tensorflow/tensorflow,104077,21441307179,closed,2025-12-09T02:14:07Z,github-actions[bot],,
tensorflow/tensorflow,104076,20821635928,labeled,2025-11-09T21:30:26Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104076,20821636038,assigned,2025-11-09T21:30:28Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104076,20841165453,labeled,2025-11-10T16:18:07Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,104076,20841167073,labeled,2025-11-10T16:18:12Z,Kayyuri,comp:ops,
tensorflow/tensorflow,104076,21127788892,labeled,2025-11-24T05:08:30Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104076,21293015436,labeled,2025-12-02T02:13:59Z,github-actions[bot],stale,
tensorflow/tensorflow,104076,21441307503,closed,2025-12-09T02:14:08Z,github-actions[bot],,
tensorflow/tensorflow,104074,20819834709,labeled,2025-11-09T15:39:24Z,google-ml-butler[bot],type:build/install,
tensorflow/tensorflow,104074,20819834845,assigned,2025-11-09T15:39:26Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104074,20998710318,closed,2025-11-17T22:11:33Z,0xra0,,
tensorflow/tensorflow,104016,20807332609,labeled,2025-11-08T11:40:52Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,104016,20807332612,labeled,2025-11-08T11:40:52Z,google-ml-butler[bot],type:docs-bug,
tensorflow/tensorflow,104016,20807332672,assigned,2025-11-08T11:40:54Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,104016,20841010144,labeled,2025-11-10T16:10:55Z,Kayyuri,TF 2.16,
tensorflow/tensorflow,104016,20841029801,labeled,2025-11-10T16:11:53Z,Kayyuri,subtype:macOS,
tensorflow/tensorflow,104016,21092081205,labeled,2025-11-21T09:14:34Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,104016,21249524278,labeled,2025-11-29T02:10:46Z,github-actions[bot],stale,
tensorflow/tensorflow,104016,21406858308,closed,2025-12-07T02:15:49Z,github-actions[bot],,
tensorflow/tensorflow,103999,20801057823,labeled,2025-11-08T00:10:54Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,103999,20801058024,assigned,2025-11-08T00:10:56Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,103999,20988239178,labeled,2025-11-17T14:08:57Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,103999,20988240774,labeled,2025-11-17T14:09:01Z,Venkat6871,comp:ops,
tensorflow/tensorflow,103999,21088433794,labeled,2025-11-21T05:03:23Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,103999,21249524418,labeled,2025-11-29T02:10:48Z,github-actions[bot],stale,
tensorflow/tensorflow,103999,21414846306,closed,2025-12-08T02:14:31Z,github-actions[bot],,
tensorflow/tensorflow,103998,20800973644,labeled,2025-11-08T00:02:36Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,103998,20800973964,assigned,2025-11-08T00:02:38Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,103998,20840997449,labeled,2025-11-10T16:10:20Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,103998,20840999321,labeled,2025-11-10T16:10:25Z,Kayyuri,comp:ops,
tensorflow/tensorflow,103998,20923049455,labeled,2025-11-13T17:26:31Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,103998,21086585962,labeled,2025-11-21T02:10:37Z,github-actions[bot],stale,
tensorflow/tensorflow,103998,21249524553,closed,2025-11-29T02:10:50Z,github-actions[bot],,
tensorflow/tensorflow,103994,20800829954,labeled,2025-11-07T23:50:50Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,103994,20800830163,assigned,2025-11-07T23:50:52Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,103994,20840629786,labeled,2025-11-10T15:55:22Z,Kayyuri,TF 2.19,
tensorflow/tensorflow,103994,20877829806,labeled,2025-11-12T04:00:02Z,Venkat6871,comp:ops,
tensorflow/tensorflow,103994,20877829810,labeled,2025-11-12T04:00:02Z,Venkat6871,comp:gpu,
tensorflow/tensorflow,103994,20877831020,labeled,2025-11-12T04:00:06Z,Venkat6871,stat:awaiting response,
tensorflow/tensorflow,103994,21057578502,labeled,2025-11-20T02:10:10Z,github-actions[bot],stale,
tensorflow/tensorflow,103994,21208711540,closed,2025-11-27T02:10:48Z,github-actions[bot],,
tensorflow/tensorflow,103920,20784058091,labeled,2025-11-07T10:47:03Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,103920,20784058121,labeled,2025-11-07T10:47:03Z,google-ml-butler[bot],type:docs-bug,
tensorflow/tensorflow,103920,20784058152,labeled,2025-11-07T10:47:03Z,google-ml-butler[bot],type:others,
tensorflow/tensorflow,103920,20784059606,assigned,2025-11-07T10:47:05Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,103920,20897707100,labeled,2025-11-12T20:09:51Z,Venkat6871,awaiting PR merge,
tensorflow/tensorflow,103920,20897707114,labeled,2025-11-12T20:09:51Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,103920,20937575577,closed,2025-11-14T08:55:20Z,copybara-service[bot],,
tensorflow/tensorflow,103918,20783738207,labeled,2025-11-07T10:33:13Z,google-ml-butler[bot],type:build/install,
tensorflow/tensorflow,103918,20783738843,assigned,2025-11-07T10:33:15Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,103918,20871433542,closed,2025-11-11T20:20:11Z,mihaimaruseac,,
tensorflow/tensorflow,103915,20783540679,labeled,2025-11-07T10:25:01Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,103915,20783540696,labeled,2025-11-07T10:25:01Z,google-ml-butler[bot],type:docs-bug,
tensorflow/tensorflow,103915,20783541567,assigned,2025-11-07T10:25:03Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,103915,20897689430,labeled,2025-11-12T20:08:56Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,103915,20897693917,labeled,2025-11-12T20:09:11Z,Venkat6871,awaiting PR merge,
tensorflow/tensorflow,103915,21145982588,closed,2025-11-24T18:23:21Z,copybara-service[bot],,
tensorflow/tensorflow,103823,20758683823,labeled,2025-11-06T12:21:57Z,google-ml-butler[bot],type:bug,
tensorflow/tensorflow,103823,20758684299,assigned,2025-11-06T12:21:58Z,Venkat6871,,Venkat6871
tensorflow/tensorflow,103823,20763711858,labeled,2025-11-06T15:46:49Z,Venkat6871,comp:tf.function,
tensorflow/tensorflow,103823,20763713493,labeled,2025-11-06T15:46:53Z,Venkat6871,TF 2.19,
tensorflow/tensorflow,103823,20763716426,unlabeled,2025-11-06T15:47:00Z,Venkat6871,TF 2.19,
